ax,ay,az
-1446,-38,7016
-1334,-172,6940
-1692,-418,7070
-1798,-206,7118
-1648,2,7302
-1704,-74,7306
-1648,-110,6992
-1712,-242,6960
-2066,-262,6664
-2422,-64,6512
-2832,-156,6194
-2946,84,6586
-2892,62,6414
-2960,-84,6072
-3058,-20,6052
-3264,190,6104
-3350,120,5920
-3366,174,5808
-3346,236,5898
-3252,78,5740
-3264,230,5442
-3244,384,5508
-3598,274,5458
-3658,440,5594
-3586,590,5572
-3514,670,5414
-3536,614,5392
-3614,514,5516
-3746,560,5608
-3426,646,5608
-3370,634,5572
-3446,716,5494
-3668,576,5612
-3598,524,5402
-3954,472,5460
-4184,440,5316
-4068,526,5436
-4008,616,5596
-3964,732,5504
-3802,456,5190
-3826,500,5188
-3562,468,5032
-3620,402,5370
-3808,430,5226
-3580,416,5130
-3444,-258,5020
-2878,80,5180
-2480,360,4904
-1092,1878,4028
-1998,466,3144
-6506,622,52
-682,24,-344
-66,88,-1402
1074,-10,-1234
2622,-384,-856
4290,-1976,-3450
18678,8356,-7654
-13966,-8540,10892
2732,-326,-3984
2294,-528,-2564
1340,-160,-2002
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11822,11822,11822
11868,23644,23644
-11823,-11823,-11823
